company_id,company_name,matched_name,score,match_type,orgnr,status,city,jurform,sni,payload
2397,Stratipath,Stratipath AB,87,fuzzy,165592146004,1,SOLNA,49,62010,"{""PeOrgNr"": ""165592146004"", ""Namn"": ""Stratipath AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""NANNA SVARTZ VÄG 4"", ""PostNr"": ""17165"", ""PostOrt"": ""SOLNA"", ""COAdress"": """", ""RegDatKtid"": ""20190814"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2398,Voxo AB,VOX,86,fuzzy,168024402508,0,GÄVLE,61,94990,"{""PeOrgNr"": ""168024402508"", ""Namn"": ""VOX"", ""Foretagsnamn"": """", ""FtgStat"": ""0"", ""JEStat"": ""1"", ""JurForm"": ""61"", ""Gatuadress"": ""STENHAMMARSVÄGEN 15"", ""PostNr"": ""80267"", ""PostOrt"": ""GÄVLE"", ""COAdress"": """", ""RegDatKtid"": ""20080306"", ""Ng1"": ""94990"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2405,Krea Technology AB,Krea Technology AB,91,fuzzy,165591732895,1,STOCKHOLM,49,66190,"{""PeOrgNr"": ""165591732895"", ""Namn"": ""Krea Technology AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""VALHALLAVÄGEN 60"", ""PostNr"": ""11427"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""FREDRIK LUNDAHL"", ""RegDatKtid"": ""20180927"", ""Ng1"": ""66190"", ""Ng2"": ""70220"", ""Ng3"": ""58290"", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2407,IPercept Technology,IPercept Technology AB,93,fuzzy,165592084882,1,STOCKHOLM,49,26510,"{""PeOrgNr"": ""165592084882"", ""Namn"": ""IPercept Technology AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""DROTTNING KRISTINAS VÄG 53"", ""PostNr"": ""11428"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""THINGS"", ""RegDatKtid"": ""20190612"", ""Ng1"": ""26510"", ""Ng2"": ""71122"", ""Ng3"": ""62090"", ""Ng4"": ""72190"", ""Ng5"": ""85594"", ""Reklamsparrtyp"": ""1""}"
2408,Kairos Logic AB,Kairos Logic AB,89,fuzzy,165592185663,1,LUND,49,62010,"{""PeOrgNr"": ""165592185663"", ""Namn"": ""Kairos Logic AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GANDALVS GRÄND 6"", ""PostNr"": ""22474"", ""PostOrt"": ""LUND"", ""COAdress"": ""GEORGE LIJO"", ""RegDatKtid"": ""20190919"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2409,Klicka AI,Klicka AB,89,fuzzy,165590484241,1,LIDINGÖ,49,70220,"{""PeOrgNr"": ""165590484241"", ""Namn"": ""Klicka AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""TERRÄNGVÄGEN 10"", ""PostNr"": ""18129"", ""PostOrt"": ""LIDINGÖ"", ""COAdress"": ""KARIN FRIBERG"", ""RegDatKtid"": ""20160128"", ""Ng1"": ""70220"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2412,LINKAI Technologies AB,LINKAI Technologies AB,93,fuzzy,165592675952,1,SOLLENTUNA,49,62010,"{""PeOrgNr"": ""165592675952"", ""Namn"": ""LINKAI Technologies AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""ORGANISTGRÄND 78"", ""PostNr"": ""19272"", ""PostOrt"": ""SOLLENTUNA"", ""COAdress"": ""YUE LYU"", ""RegDatKtid"": ""20200821"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2419,Motorica,MOTORIMA,88,fuzzy,196211172710,1,RYDAHOLM,10,45201,"{""PeOrgNr"": ""196211172710"", ""Namn"": ""AHLQVIST, MAGNUS"", ""Foretagsnamn"": ""MOTORIMA"", ""FtgStat"": ""1"", ""JEStat"": ""2"", ""JurForm"": ""10"", ""Gatuadress"": ""HJORTSJÖ 7"", ""PostNr"": ""33177"", ""PostOrt"": ""RYDAHOLM"", ""COAdress"": """", ""RegDatKtid"": ""19860820"", ""Ng1"": ""45201"", ""Ng2"": ""29200"", ""Ng3"": ""32400"", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2420,NorthStat AB,NorthStat AB,86,fuzzy,165593917601,1,UMEÅ,49,58290,"{""PeOrgNr"": ""165593917601"", ""Namn"": ""NorthStat AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BÖLEVÄGEN 28 C"", ""PostNr"": ""90431"", ""PostOrt"": ""UMEÅ"", ""COAdress"": ""PATRIK RYDÉN"", ""RegDatKtid"": ""20220812"", ""Ng1"": ""58290"", ""Ng2"": ""62010"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2421,NorthernLight Diagnostics AB,NorthernLight Diagnostics AB,94,fuzzy,165591243919,1,STOCKHOLM,49,72190,"{""PeOrgNr"": ""165591243919"", ""Namn"": ""NorthernLight Diagnostics AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BRUNNSGATAN 6  2TR"", ""PostNr"": ""11138"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20170907"", ""Ng1"": ""72190"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2423,Norna AB,NORONA,91,fuzzy,194709093126,1,ÅRSTA,10,46660,"{""PeOrgNr"": ""194709093126"", ""Namn"": ""Hasson, Aviva"", ""Foretagsnamn"": ""NORONA"", ""FtgStat"": ""1"", ""JEStat"": ""2"", ""JurForm"": ""10"", ""Gatuadress"": ""VALLA TORG 89  LGH 1602"", ""PostNr"": ""12056"", ""PostOrt"": ""ÅRSTA"", ""COAdress"": """", ""RegDatKtid"": ""19970813"", ""Ng1"": ""46660"", ""Ng2"": ""46492"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2426,Omnimodular AB,Omnimodular AB,88,fuzzy,165590501846,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165590501846"", ""Namn"": ""Omnimodular AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GÖTGATAN 108  LGH 1101"", ""PostNr"": ""11862"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""HENRIK HOLST"", ""RegDatKtid"": ""20160205"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2428,Recap Power,Recap Power AB,88,fuzzy,165591680235,9,UPPSALA,49,62010,"{""PeOrgNr"": ""165591680235"", ""Namn"": ""Recap Power AB"", ""Foretagsnamn"": """", ""FtgStat"": ""9"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""DAG HAMMARSKJÖLDS VÄG 58 C"", ""PostNr"": ""75237"", ""PostOrt"": ""UPPSALA"", ""COAdress"": """", ""RegDatKtid"": ""20180816"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2430,ProptechCore,ProptechCore AB,89,fuzzy,165592905169,1,STRÄNGNÄS,49,58290,"{""PeOrgNr"": ""165592905169"", ""Namn"": ""ProptechCore AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SLIPVÄGEN 14"", ""PostNr"": ""64593"", ""PostOrt"": ""STRÄNGNÄS"", ""COAdress"": """", ""RegDatKtid"": ""20201218"", ""Ng1"": ""58290"", ""Ng2"": ""62010"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2431,Rider’s Position Sweden AB,Rider's Position Sweden AB,90,fuzzy,165592135361,1,VÄSTERÅS,49,61300,"{""PeOrgNr"": ""165592135361"", ""Namn"": ""Rider's Position Sweden AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GEIJERSGATAN 7 B"", ""PostNr"": ""72335"", ""PostOrt"": ""VÄSTERÅS"", ""COAdress"": ""TINA BILOCK"", ""RegDatKtid"": ""20190731"", ""Ng1"": ""61300"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2433,Sana Labs,Sana Labs AB,86,fuzzy,165590606579,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165590606579"", ""Namn"": ""Sana Labs AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BOX 5801"", ""PostNr"": ""10248"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20160428"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2435,Sift Lab,SIF AB,86,fuzzy,165592611775,1,SKUTSKÄR,49,43911,"{""PeOrgNr"": ""165592611775"", ""Namn"": ""SIF AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""HAGGATAN 8"", ""PostNr"": ""81440"", ""PostOrt"": ""SKUTSKÄR"", ""COAdress"": """", ""RegDatKtid"": ""20200703"", ""Ng1"": ""43911"", ""Ng2"": ""43320"", ""Ng3"": ""42110"", ""Ng4"": ""81300"", ""Ng5"": ""25620"", ""Reklamsparrtyp"": ""1""}"
2438,Tandem Health,Tandem Health AB,90,fuzzy,165594446857,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165594446857"", ""Namn"": ""Tandem Health AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MALMSKILLNADSGATAN 44 A"", ""PostNr"": ""11157"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""@EPICENTER"", ""RegDatKtid"": ""20230818"", ""Ng1"": ""62010"", ""Ng2"": ""86909"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2440,SustainLab,SustainU AB,86,fuzzy,165592905185,1,VIKEN,49,86212,"{""PeOrgNr"": ""165592905185"", ""Namn"": ""SustainU AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""HJÄRTEVÄGEN 16"", ""PostNr"": ""26364"", ""PostOrt"": ""VIKEN"", ""COAdress"": ""ANNELIE ANDERSSON"", ""RegDatKtid"": ""20201218"", ""Ng1"": ""86212"", ""Ng2"": ""85510"", ""Ng3"": ""85594"", ""Ng4"": ""70220"", ""Ng5"": ""85599"", ""Reklamsparrtyp"": ""1""}"
2443,Astrid Education,Astrid Education AB,91,fuzzy,165592431364,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165592431364"", ""Namn"": ""Astrid Education AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BOX 3598"", ""PostNr"": ""10369"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20200221"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2444,Asymptotic AI,Asymptotic AB,92,fuzzy,165592144157,1,GÖTEBORG,49,62020,"{""PeOrgNr"": ""165592144157"", ""Namn"": ""Asymptotic AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GULDPOKALSGATAN 3 B"", ""PostNr"": ""41712"", ""PostOrt"": ""GÖTEBORG"", ""COAdress"": """", ""RegDatKtid"": ""20190807"", ""Ng1"": ""62020"", ""Ng2"": ""62010"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2447,VoiceDiagnostic Sweden AB,VoiceDiagnostic Sweden AB,94,fuzzy,165592294770,1,SÖDRA SANDBY,49,72190,"{""PeOrgNr"": ""165592294770"", ""Namn"": ""VoiceDiagnostic Sweden AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""FÅGLASÅNG 563"", ""PostNr"": ""24791"", ""PostOrt"": ""SÖDRA SANDBY"", ""COAdress"": ""ANDREAS JAKOBSSON"", ""RegDatKtid"": ""20191206"", ""Ng1"": ""72190"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2448,Zimply Innovation Nordic AB,Zimply Innovation Nordic AB,94,fuzzy,165591634828,1,STOCKHOLM,49,58290,"{""PeOrgNr"": ""165591634828"", ""Namn"": ""Zimply Innovation Nordic AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SIBYLLEGATAN 47"", ""PostNr"": ""11442"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""RKO AB"", ""RegDatKtid"": ""20180628"", ""Ng1"": ""58290"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2449,BeeScanning Global AB,BeeScanning Global AB,92,fuzzy,165591027700,9,LINDESBERG,49,62010,"{""PeOrgNr"": ""165591027700"", ""Namn"": ""BeeScanning Global AB"", ""Foretagsnamn"": """", ""FtgStat"": ""9"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""SÖDRA BERGSSTIGEN 7"", ""PostNr"": ""71131"", ""PostOrt"": ""LINDESBERG"", ""COAdress"": ""BJÖRN LAGERMAN"", ""RegDatKtid"": ""20170302"", ""Ng1"": ""62010"", ""Ng2"": ""74101"", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2450,Binary Brains AB,Binary Brains AB,90,fuzzy,165563475044,1,ÖREBRO,49,70220,"{""PeOrgNr"": ""165563475044"", ""Namn"": ""Binary Brains AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MYGGVÄGEN 26"", ""PostNr"": ""70230"", ""PostOrt"": ""ÖREBRO"", ""COAdress"": ""JACOB KIHLBAUM"", ""RegDatKtid"": ""19890129"", ""Ng1"": ""70220"", ""Ng2"": ""74900"", ""Ng3"": ""62010"", ""Ng4"": ""64993"", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2451,BiTi Innovations,Biti Innovations AB,91,fuzzy,165590807359,1,UMEÅ,49,62010,"{""PeOrgNr"": ""165590807359"", ""Namn"": ""Biti Innovations AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""FRIDHEMSVÄGEN 1 G LGH 1302"", ""PostNr"": ""90337"", ""PostOrt"": ""UMEÅ"", ""COAdress"": """", ""RegDatKtid"": ""20161020"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2452,Buddywise AB,Buddywise AB,86,fuzzy,165592549777,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165592549777"", ""Namn"": ""Buddywise AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MAILBOX 709"", ""PostNr"": ""11411"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20200508"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2453,cAIre tech AB,cAIre tech AB,87,fuzzy,165594424391,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165594424391"", ""Namn"": ""cAIre tech AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GJUTARGATAN 4 A"", ""PostNr"": ""11248"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""CAIRE TECH"", ""RegDatKtid"": ""20230721"", ""Ng1"": ""62010"", ""Ng2"": ""62020"", ""Ng3"": ""62090"", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2454,Climate Tracker Initiative,Climate Tracker Initiative AB,95,fuzzy,165594688912,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165594688912"", ""Namn"": ""Climate Tracker Initiative AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""GRUBBENSTORGET 2"", ""PostNr"": ""11269"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""PATAY"", ""RegDatKtid"": ""20240126"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2455,CloudBackend AB,CloudBackend AB,89,fuzzy,165591530489,1,LINKÖPING,49,62030,"{""PeOrgNr"": ""165591530489"", ""Namn"": ""CloudBackend AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BOX 569"", ""PostNr"": ""58107"", ""PostOrt"": ""LINKÖPING"", ""COAdress"": """", ""RegDatKtid"": ""20180322"", ""Ng1"": ""62030"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2458,DBT Solutions AB,DBT Solutions AB,90,fuzzy,165593311003,1,MALMÖ,49,62010,"{""PeOrgNr"": ""165593311003"", ""Namn"": ""DBT Solutions AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""ANCKARGRIPSGATAN 3"", ""PostNr"": ""21119"", ""PostOrt"": ""MALMÖ"", ""COAdress"": ""DBTUNE"", ""RegDatKtid"": ""20210820"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2460,Ensolution Software,Ensolution Software AB,93,fuzzy,165594134701,1,HALMSTAD,49,62010,"{""PeOrgNr"": ""165594134701"", ""Namn"": ""Ensolution Software AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""STORGATAN 31"", ""PostNr"": ""30243"", ""PostOrt"": ""HALMSTAD"", ""COAdress"": ""ENSOLUTION AB"", ""RegDatKtid"": ""20221223"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2463,Fill Technology AB,Fill Technology AB,91,fuzzy,165593088346,1,STOCKHOLM,49,58290,"{""PeOrgNr"": ""165593088346"", ""Namn"": ""Fill Technology AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""VALHALLAVÄGEN 124"", ""PostNr"": ""11441"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""POTTERYJO"", ""RegDatKtid"": ""20210326"", ""Ng1"": ""58290"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2467,FLOX,Flo,86,fuzzy,197611073904,9,STOCKHOLM,10,74103,"{""PeOrgNr"": ""197611073904"", ""Namn"": ""Stagling, Lisette"", ""Foretagsnamn"": ""Flo"", ""FtgStat"": ""9"", ""JEStat"": ""2"", ""JurForm"": ""10"", ""Gatuadress"": ""GÖTGATAN 23 A LGH 1101"", ""PostNr"": ""11646"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20140227"", ""Ng1"": ""74103"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2468,Fieldstream.ai,Fieldstream AB,86,fuzzy,165593290603,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165593290603"", ""Namn"": ""Fieldstream AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""DROTTNINGGATAN 33"", ""PostNr"": ""11151"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""IOFFICE BUSINESS CENTER"", ""RegDatKtid"": ""20210806"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2469,GetAccept,GetAccept AB,86,fuzzy,165590231402,1,MALMÖ,49,62010,"{""PeOrgNr"": ""165590231402"", ""Namn"": ""GetAccept AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""VÄSTRA VARVSGATAN 19"", ""PostNr"": ""21177"", ""PostOrt"": ""MALMÖ"", ""COAdress"": """", ""RegDatKtid"": ""20150820"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2470,Glana Sensors AB,Glana Sensors AB,90,fuzzy,165590385935,1,LINKÖPING,49,26700,"{""PeOrgNr"": ""165590385935"", ""Namn"": ""Glana Sensors AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""DISKETTGATAN 11 A"", ""PostNr"": ""58330"", ""PostOrt"": ""LINKÖPING"", ""COAdress"": """", ""RegDatKtid"": ""20151210"", ""Ng1"": ""26700"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2471,Goava Sales Intelligence AB,Goava Sales Intelligence AB,94,fuzzy,165590811518,1,STOCKHOLM,49,70220,"{""PeOrgNr"": ""165590811518"", ""Namn"": ""Goava Sales Intelligence AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""BOX 162"", ""PostNr"": ""10123"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20161020"", ""Ng1"": ""70220"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2480,Doctrin,Doctrina,93,fuzzy,196804035902,9,SVARTSJÖ,10,85594,"{""PeOrgNr"": ""196804035902"", ""Namn"": ""Åberg, Karin"", ""Foretagsnamn"": ""Doctrina"", ""FtgStat"": ""9"", ""JEStat"": ""2"", ""JurForm"": ""10"", ""Gatuadress"": ""FÄRENTUNAVÄGEN 303"", ""PostNr"": ""17996"", ""PostOrt"": ""SVARTSJÖ"", ""COAdress"": """", ""RegDatKtid"": ""20200327"", ""Ng1"": ""85594"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2488,Normative,Normative AB,86,fuzzy,165569677361,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165569677361"", ""Namn"": ""Normative AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""FOLKUNGAGATAN 44"", ""PostNr"": ""11826"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": """", ""RegDatKtid"": ""20140410"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2490,Polarium,Polarius,88,fuzzy,197512152799,1,BANDHAGEN,10,90030,"{""PeOrgNr"": ""197512152799"", ""Namn"": ""Zivkovic, Djuro"", ""Foretagsnamn"": ""Polarius"", ""FtgStat"": ""1"", ""JEStat"": ""2"", ""JurForm"": ""10"", ""Gatuadress"": ""BÄVERDAMMSGRÄND 90  LGH 1201"", ""PostNr"": ""12463"", ""PostOrt"": ""BANDHAGEN"", ""COAdress"": """", ""RegDatKtid"": ""20090924"", ""Ng1"": ""90030"", ""Ng2"": ""59200"", ""Ng3"": ""85522"", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2493,Volumental,Volumental AB,87,fuzzy,165569124141,1,STOCKHOLM,49,62010,"{""PeOrgNr"": ""165569124141"", ""Namn"": ""Volumental AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""MEDBORGARPLATSEN 25"", ""PostNr"": ""11872"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""STAYAROUND"", ""RegDatKtid"": ""20121206"", ""Ng1"": ""62010"", ""Ng2"": """", ""Ng3"": """", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
2495,CemVision,CemVision AB,86,fuzzy,165592109135,1,STOCKHOLM,49,46731,"{""PeOrgNr"": ""165592109135"", ""Namn"": ""CemVision AB"", ""Foretagsnamn"": """", ""FtgStat"": ""1"", ""JEStat"": ""1"", ""JurForm"": ""49"", ""Gatuadress"": ""CENTRALPLAN 15"", ""PostNr"": ""11120"", ""PostOrt"": ""STOCKHOLM"", ""COAdress"": ""NO 18"", ""RegDatKtid"": ""20190703"", ""Ng1"": ""46731"", ""Ng2"": ""70220"", ""Ng3"": ""71124"", ""Ng4"": """", ""Ng5"": """", ""Reklamsparrtyp"": ""1""}"
